issuer_name,market_cap_usd,net_income_usd,hist_pe,hist_book_px,hist_fcf_yld,hist_ebitda_ev,hist_roe,hist_roic,hist_roa,hist_gross_profit_usd,hist_net_chg_lt_debt_usd,hist_net_debt_usd,hist_ev_usd,hist_asset_turnover,hist_capex_sales,hist_capex_depr,hist_rd_exp_usd,hist_eps_usd,return_usd,vola,beta,shares_outstanding,shares_float,top_1_shareholder_percentage,top_2_shareholder_percentage,top_3_shareholder_percentage,yeo_joh_market_cap_usd,yeo_joh_net_income_usd,yeo_joh_hist_pe,yeo_joh_hist_book_px,yeo_joh_hist_fcf_yld,yeo_joh_hist_ebitda_ev,yeo_joh_hist_roe,yeo_joh_hist_roic,yeo_joh_hist_roa,yeo_joh_hist_gross_profit_usd,yeo_joh_hist_net_chg_lt_debt_usd,yeo_joh_hist_net_debt_usd,yeo_joh_hist_ev_usd,yeo_joh_hist_asset_turnover,yeo_joh_hist_capex_sales,yeo_joh_hist_capex_depr,yeo_joh_hist_rd_exp_usd,yeo_joh_hist_eps_usd,yeo_joh_return_usd,yeo_joh_vola,yeo_joh_beta,yeo_joh_shares_outstanding,yeo_joh_shares_float,yeo_joh_top_1_shareholder_percentage,yeo_joh_top_2_shareholder_percentage,yeo_joh_top_3_shareholder_percentage,gics_sector,gics_sub_ind,issuer_cntry_domicile,cntry_of_risk,top_1_shareholder_location,top_2_shareholder_location,top_3_shareholder_location
Raiffeisen Bank International AG,7130753104.0,3139708546.0,2.242470988,0.386582857,-1.396208873963753,9.28902781178292,16.84279269,5.520793152,1.386763017,6051772607.966929,6652954200.0,11414719800.0,41380131392.98444,0.071092831,8.753290897872352,2.536317224203173,732479521.6482682,9.246439533,0.269956144,0.296362122,1.204788889,328939621.0,135523120,3.565,1.572,1.012,-0.2672953100364011,0.3393711142716827,-2.661117484418907,-1.7911812400969842,-0.1471268169043621,-0.0360537514292224,0.0622689247101308,0.0076816131950401,-0.3631216318453691,0.0395413786395395,1.0140199502066491,0.0479411744687838,0.0044726005508713,-1.6059690918514322,0.6062131156377628,0.506342678166955,0.6619213057751105,0.011563124055196,0.6252252183992053,0.2712618606274971,0.5604627683988173,-0.020647871929376,-0.4406156598373895,-1.6062097947695604,-0.9856081615164484,-0.7705725570008738,Financials,Diversified Banks,Austria,,United States,Austria,Norway
Rakuten Group Inc.,9437533072.0,-2331137011.0,78.00094718711443,2.116607501,-1.396208873963753,9.28902781178292,-48.77692142,-4.802340386,-1.562044882,9830114165.0,-533279409.0,-35606084007.0,-23004843458.0,0.099278219,10.66082752,2.536317224203173,98714591.94,-1.358335286,-0.143687565,0.334824649,0.335486667,2142140300.0,1413149568,12.478,6.434,2.51,-0.0698806523577238,-1.3649350596703411,1.384159751092522,-0.0675514352128604,-0.1471268169043621,-0.0360537514292224,-1.6193083767518242,-0.1623373256234552,-0.680710736749155,0.3793964692876603,-0.2985640661065166,-0.5604636535241536,-0.4318267411640367,-1.4830027341669996,0.7932455183060859,0.506342678166955,0.0408694730378486,-0.0131620758890826,-0.6761109055401395,0.6186167185839959,-1.2581215258436569,1.237561414534064,1.1207790004469205,-0.4717542908018083,0.6211051069342559,0.5600960950137015,Consumer Discretionary,Broadline Retail,Japan,JP,Japan,United States,United Kingdom
Randstad N.V.,10311927407.0,806285698.1,10.69308903,2.019347923,10.78898354,12.09011976,15.91427285,14.08151208,6.811620354,5824479732.0,361224800.0,1065204600.0,11386158214.0,2.3682786,0.262857143,0.283950617,0.0,4.376634105,-0.062722675,0.229531689,1.167552792,180869312.0,99765248,11.186,2.435,1.412,-0.0075486488804392,-0.1114577664547782,-0.7226453847259449,-0.1204912523605299,0.2261338083801103,0.083396285177049,0.0399662823926608,0.0992932495496486,0.2162466771065843,0.0186353653057159,0.1007977709266302,-0.0339004206343474,-0.1709463120231439,2.2112117986858952,-1.89455900338041,-2.632156315036088,-1.664630377711009,0.0022180153766833,-0.3833396664582434,-0.4980026180276588,0.503554291893523,-0.4048690800823316,-0.6275035211737517,-0.5934444293797981,-0.5487056219411743,-0.3231306580721654,Industrials,Human Resource & Employment Services,Netherlands,NL,United States,Luxembourg,Ireland
Ratos AB,1079154540.0,66667676.31,13.36790977,0.892410646,14.29073427,9.28902781178292,5.720518725,5.87501055,2.078745706,6051772607.966929,102777978.0,807818913.0,2033024472.0,1.003376494,0.939310587,2.536317224203173,732479521.6482682,0.204334545,-0.176242027,0.365775512,1.714858701,241879428.0,205569056,9.071,6.581,1.661,-1.6071528690981918,-0.2592890761069144,-0.4549862365558574,-1.0291193923641822,0.3628729060416397,-0.0360537514292224,-0.206335222219174,0.0117926595661,-0.2889995786167027,0.0395413786395395,0.0596168347716617,-0.035983684963959,-0.2262471994026242,0.83533814461498,-1.3101919160176452,0.506342678166955,0.6619213057751105,-0.0077903116167805,-0.7994479194651962,0.8584400522457336,1.2301852385079193,-0.2191703960006694,-0.1803367471263553,-0.8138937796707244,0.6508501611471497,-0.0863808382630415,Financials,Asset Management & Custody Banks,Sweden,SE,United States,Sweden,Norway
Recruit Holdings Co.Ltd.,67627281083.0,2258197255.0,29.07608103,4.673627622,4.761910783,5.160975295,16.9476279,13.11037654,10.53956861,14239298628.0,-265492514.0,-5696318598.0,62039877674.0,1.149056569,0.574402544,2.536317224203173,1663681269.0,1.428938431,0.237156347,0.332470013,0.773698405,1695960030.0,1396032896,19.5,15.023,2.157,1.3066363906109466,0.1704054897204373,0.4192877983809243,0.7651933074932269,0.0134673323501715,-0.2063353974711619,0.0647859755938569,0.0895136201156648,0.6129810953128948,0.7629517136678615,-0.123238227327288,-0.1234685288073112,0.1246219768442476,1.0504121906284942,-1.5898819634765866,0.506342678166955,0.9733058931960104,-0.0044664054430967,0.537464321609117,0.5990125751377312,-0.1914187702374099,1.076091496679663,1.1120280850052744,0.0757738668338055,1.7905119363501047,0.3162217257774571,Industrials,Human Resource & Employment Services,Japan,JP,Japan,United States,Luxembourg
Reinet Investments S.C.A.,4799805174.0,245623457.7,19.79906576,0.788510161,1.377512162,9.28902781178292,4.160260468,4.160260468,4.160260468,6051772607.966929,0.0,0.0,4799805174.0,0.055892195,8.753290897872352,2.536317224203173,732479521.6482682,1.138750931,0.309184637,0.376132846,0.575752421,195941286.0,147093120,8.56,4.693,0.745,-0.5467506319591623,-0.2228148095188519,-0.0011100249722826,-1.1571593542412446,-0.0866922898835477,-0.0360537514292224,-0.2443855588214866,-0.0085153340381461,-0.0664989162572457,0.0395413786395395,0.0421531435814052,-0.042623260484001,-0.209811396223738,-1.674556208725889,0.6062131156377628,0.506342678166955,0.6619213057751105,-0.0052082935362564,0.7274624595216517,0.9318048743818794,-0.6239549550524247,-0.353925474762673,-0.389995939235744,-0.8719681580891903,0.2161493692392795,-1.1316579772964577,Financials,Asset Management & Custody Banks,Luxembourg,LU,South Africa,United States,Norway
Renesas Electronics Corporation,33190767388.0,2470843256.0,13.89940808,2.161245254,7.235065986,11.52002958,18.50803659,11.56122066,10.86888282,6123312005.0,-2583588228.0,2009144898.0,35228799274.0,0.475311584,4.624790178,2.536317224203173,1656541625.0,1.386965979,0.662554161,0.413189202,0.744081341,1958454023.0,1343511808,19.253,14.129,3.302,0.8112729303006708,0.2112752638347434,-0.4089194461160524,-0.0441295315750602,0.0965900953306352,0.0588745123271494,0.1022268709305568,0.0736530504581749,0.6479917612239796,0.0461084142384626,-1.7056804301625117,-0.0263091987099088,-0.0313829608493662,-0.2300532294703218,0.0002413335789592,0.506342678166955,0.971574462378217,-0.0045723529290582,1.5381881724402835,1.169454444763102,-0.2519277793543749,1.1754222220438015,1.084536515275602,0.058969093117673,1.7028883695387191,1.0161364683056402,Information Technology,Semiconductors,Japan,JP,United States,Japan,Luxembourg
Repsol S.A.,18031453726.0,4073077685.0,4.68745337,0.713376806,7.936349991,27.95812141,15.62314388,7.946028373,6.06388222,6051772607.966929,1453338000.0,4702978800.0,27917652526.0,0.953733882,7.314918232,2.536317224203173,732479521.6482682,3.096991423,-0.04631197,0.232030708,0.76399585,1217396053.0,1170506112,13.756,4.617,3.403,0.3846956494454416,0.5171784889676653,-1.7506019973870095,-1.2574061889250234,0.121299285347256,0.7965224786148163,0.032969975642219,0.0351248367341133,0.136565591997148,0.0395413786395395,0.2664917398280904,-0.0048660834822603,-0.0740632404184345,0.7559663351939621,0.4352378813862427,0.506342678166955,0.6619213057751105,-0.0005357698379404,-0.3264346570572502,-0.4646981962429738,-0.2110920784675021,0.8491853499574221,0.986278391706276,-0.3591969424756523,0.19577080499209,1.067158409350858,Energy,Integrated Oil & Gas,Spain,ES,United States,Norway,Luxembourg
Resona Holdings Inc.,12652555792.0,1155554975.0,11.63336818,0.723939946,-1.396208873963753,9.28902781178292,6.389988624,1.989384924,0.220137167,6051772607.966929,-11519174816.0,-135555000000.0,41380131392.98444,0.011143462,1.286149848,2.536317224203173,732479521.6482682,0.489368503,-0.023045888,0.329310834,0.345941717,2342989566.0,2259900160,19.384,16.999,2.477,0.136207953321894,-0.0430631246352086,-0.6208596390815885,-1.2428912876159048,-0.1471268169043621,-0.0360537514292224,-0.190048893391692,-0.0361700964157872,-0.4883632518285185,0.0395413786395395,-8.184596941475021,-2.049532463074343,0.0044726005508713,-1.8864157653196056,-1.0950058356977517,0.506342678166955,0.6619213057751105,-0.0069641016156786,-0.2471695381464707,0.5723889470736759,-1.2274335996741874,1.2998805579129813,1.4632891552446623,0.0678995587882693,1.968098155045085,0.5385393071103123,Financials,Regional Banks,Japan,JP,United States,Japan,Luxembourg
Resonac Holdings Corporation,3648363562.0,-79509670.96,78.00094718711443,0.925483197,-1.396208873963753,8.091293228,-1.908596822,-0.129465082,-0.512987184,1788675520.0,-215621875.0,5422347336.0,9246549394.0,0.605243916,8.753290897872352,2.536317224203173,319012271.7,-0.439052042,0.196440511,0.293784175,0.446539727,184901292.0,179791360,17.592,12.3,3.008,-0.7408404535122222,-0.3080693269117694,1.384159751092522,-0.990694109242326,-0.1471268169043621,-0.0862581071621003,-0.3950681931636907,-0.0673926125068427,-0.5673495988241767,-0.367656490650334,-0.0911616396683417,0.0008267331242221,-0.1835454094469628,0.0860326139747361,0.6062131156377628,0.506342678166955,0.3821896292638079,-0.0098407284105544,0.4254644941316724,0.2457698404643356,-0.9475382348697442,-0.390851016817566,-0.2648135255347493,-0.0579498589868781,1.5063524741653884,0.8592545034945793,Materials,Diversified Chemicals,Japan,JP,Japan,United States,United Kingdom
Restaurant Brands International Inc.,36238100674.0,911000000.0,29.96550818,8.594367098,2.484492221,4.373275587,34.89752921,10.28397327,3.992637069,3982000000.0,4000000.0,12947000000.0,49185100674.0,0.302011658,1.75591351,2.536317224203173,0.0,2.928366,0.215565388,0.179741164,0.766578673,317856346.0,303080736,35.447,20.684,1.201,0.8725381925837764,-0.0908967447755266,0.4512071887443908,1.2861946163594895,-0.0561508178204344,-0.2378035179876777,0.4933963305772588,0.0603069058420207,-0.0843965061096312,-0.1535233958556174,0.0429176752432529,0.0599259354885076,0.0499081549275141,-0.7321459542510058,-0.8564141329804638,0.506342678166955,-1.664630377711009,-0.0009128802006335,0.4785065939114831,-1.2526951929344714,-0.2058409555449986,-0.0428884945804004,0.0686546112028225,0.947484937786688,2.252807967808386,-0.5473072498041907,Consumer Discretionary,Restaurants,Canada,CA,United States,Canada,United Kingdom
Rheinmetall Aktiengesellschaft,15372695255.0,532896110.4,27.1992439,5.038709769,0.453589849,6.495406638,17.95609932,11.92262622,5.288537968,6051772607.966929,1226227600.0,2189646000.0,17860640855.0,0.73552011,5.634005764,2.536317224203173,732479521.6482682,12.36803709,0.461001025,0.279416701,1.009992359,43558850.0,43384612,17.914,2.515,2.463,0.272874323223571,-0.165428918628867,0.3480538679557741,0.8359396216012239,-0.1098252120523841,-0.1521893028808209,0.0889885424401875,0.0773836115323404,0.0538966447066259,0.0395413786395395,0.2326041061659598,-0.0248639282832789,-0.1329223052649139,0.3627342595524731,0.1867447694846914,0.506342678166955,0.6619213057751105,0.0169725054275326,1.098015115026031,0.0980954138177163,0.2474692060006945,-1.2870734600683666,-1.1170176666381393,-0.0347268832026343,-0.5139057429731727,0.5293216038800816,Industrials,Aerospace & Defense,Germany,DE,United States,Canada,Norway
Rieter Holding AG,500494251.3,53968564.14,9.243272118,1.22336736,-3.653898661,15.24510528,14.88016468,6.524866575,3.291056911,405510831.7,21851790.0,334080530.0,834686551.3,1.072195122,3.002729754,2.536317224203173,89378768.28,12.26563822,-0.069818736,0.292728855,1.154850746,4672363.0,1033355,5.422,4.94,1.628,-2.1573026924524386,-0.2619265115523092,-0.9005415292295568,-0.6865907523566903,-0.1840391839472641,0.2207999784859694,0.0151070533320875,0.0192365572377747,-0.1593409778397727,-0.5141456864332083,0.0460804479387991,-0.0398448922228514,-0.233413984961036,0.9400869517230768,-0.3978206656334309,0.506342678166955,0.0145523930873641,0.0168001983644811,-0.4082003889769653,0.2352481648259088,0.4838422736585429,-2.583205337979241,-3.0134456663639457,-1.2871776774254535,0.2805610730530322,-0.1162340870042564,Industrials,Industrial Machinery & Supplies & Components,Switzerland,CH,United States,Switzerland,Luxembourg
Roche Holding AG,233360000000.0,11762160579.0,13.69203695,7.430788846,5.690516656,8.693620679,42.65820826,22.28654877,12.89025516,45248268083.0,-714290000.0,19981122900.0,257621000000.0,0.710261475,5.766477413,1.222609909,17109954662.0,14.71852546,-0.050244599,0.162456504,0.47070578,702562700.0,702302144,15.329,7.834,4.72,2.162962700107298,1.9590605896723752,-0.4266549459771035,1.1727444978450017,0.043884634836021,-0.0610827406458977,0.6776424747701656,0.1780337488223116,0.8627867981176018,3.2824731831863367,-0.4190731166480509,0.114728123955485,1.2527114902669745,0.3118461028253393,0.2088081885851678,-0.7856042801424074,2.090998603207332,0.0208471545877396,-0.3399962860964493,-1.5610615890892836,-0.8841517679196598,0.4788132261011696,0.6297958726207711,-0.2296950012202485,0.883341153598304,1.6288314514777662,Health Care,Pharmaceuticals,Switzerland,US,United States,Switzerland,Luxembourg
S&P GLOBAL INC.,144005000000.0,2481000000.0,48.51327765,4.0657446,2.128701239,3.221202588,6.836028986,5.818451595,4.054782879,8161000000.0,632000000.0,10468000000.0,158078000000.0,0.200728913,1.009607556,1.441860465,732479521.6482682,7.75,0.253451161,0.211913168,1.324760106,316800000.0,316225056,31.038,2.176,2.137,1.8300676400355296,0.2132254412214003,0.9405216696916684,0.6296722492638279,-0.0662487440759691,-0.2830439568731452,-0.1792096617063902,0.0111388760636528,-0.077760679161627,0.230850048929043,0.1426985927344204,0.0405258190918542,0.6800009586312159,-1.0807642868722531,-1.2632116471361812,-0.5054213290248954,0.6619213057751105,0.0088341627461163,0.5813303245407567,-0.7444576837534055,0.7354292459959018,-0.045047132727266,0.0962695357711572,0.7389807700587746,-0.6671641761457899,0.3014596302219568,Financials,Financial Exchanges & Data,United States of America,US,United States,Luxembourg,Ireland
SAFRAN SA,80858604488.0,3315949523.0,23.1151275,6.786797133,3.905870236,5.00735498,31.11547912,9.946978686,6.749597604,6051772607.966929,-581435100.0,-94986600.0,81284406488.0,0.468527816,2.761978432,0.887426901,1528101818.0,7.839396934,0.335375563,0.187285999,1.108167697,427260541.0,378575648,24.039,2.228,2.179,1.4306263909251231,0.3730219049801205,0.1712309757460646,1.0985346766907251,-0.0136063830602001,-0.2125033066965972,0.4034092593993481,0.0567406702192694,0.2096389073570694,0.0395413786395395,-0.3304970659091106,-0.0438997557385118,0.236255071147061,-0.2478333434399208,-0.4724237196679982,-1.2965610939092227,0.9392834438384832,0.0090001420690716,0.7941481911129744,-1.126196384249765,0.410041429935189,0.1499503074453386,0.2141814449426403,0.3619869924727487,-0.6426291750146823,0.3323342369922065,Industrials,Aerospace & Defense,France,FR,United States,Luxembourg,France
SAIPEM S.P.A.,2864984434.0,8543424.615,78.00094718711443,1.174197076,-7.54905669,20.7599059,0.377982518,-5.231766784,0.145560408,6051772607.966929,-1658597200.0,525155800.0,3392255834.0,2.056040757,4.805309735,2.536317224203173,34173698.46,0.004285595,-0.060950065,0.422450042,1.435098644,1995557732.0,1116817024,8.584,3.241,2.28,-0.9121772903397614,-0.2715144073059497,1.384159751092522,-0.7321679216749027,-0.2392405340778187,0.4667708506504382,-0.3374850045588924,-0.1721115022928004,-0.4963860267782582,0.0395413786395395,-1.0620302047297392,-0.0382820793987381,-0.2181595101473997,1.988732947926092,0.0362693561824283,0.506342678166955,-0.2213686182610633,-0.0083980437185938,-0.3771534099677331,1.2233215852249952,0.8860266905998667,1.1884145515247382,0.9530123370686198,-0.8691924231244698,-0.2299044123430371,0.4046677770174498,Energy,Oil & Gas Equipment & Services,Italy,IT,United States,Norway,United Kingdom
SALESFORCE INC.,278523000000.0,2592000000.0,64.197976,5.081958685,3.142444454,3.174182715,4.414131351,3.914403546,2.834242726,25461000000.0,-606000000.0,1896000000.0,280419000000.0,0.371272676,2.376745008,0.374651811,4759000000.0,2.66,0.74646434,0.283796108,1.261550084,968000000.0,937312448,37.386,2.652,1.592,2.2846922332257487,0.234527502022816,1.2068098294207528,0.8438685026387034,-0.0368662189988963,-0.284868054552864,-0.2381844188347621,-0.0115207998209429,-0.2081723895197559,1.7016477938398071,-0.3468240333275209,-0.0272160227693087,1.383605858706474,-0.518771222623309,-0.6038749832721344,-2.3812615253887124,1.430703448764708,-0.0015210933249669,1.706958100889468,0.1441377069060976,0.6447873309797832,0.6938568927240493,0.8297682441191745,1.0335873863199707,-0.4560994468431058,-0.1493053739323303,Information Technology,Application Software,United States of America,US,United States,Luxembourg,United Kingdom
SALMAR ASA,7394978430.0,165576748.1,69.32876482,4.144241594,3.494747047,9.022099881,10.46232408,4.166440969,4.028935294,1343086231.0,806729200.0,1474723600.0,9143785630.0,0.622834535,8.10749859,2.536317224203173,732479521.6482682,1.260345962,0.249352091,0.307270101,0.864897414,132038920.0,56314872,9.384,5.639,2.306,-0.2416465827321015,-0.2390159965609423,1.2775831174522465,0.6486036435582104,-0.0262431910539532,-0.0472916012950577,-0.0913740120428523,-0.0084401218444351,-0.0805205902186285,-0.4132425886759069,0.1693659296525571,-0.0305991771824139,-0.1841510657050347,0.1255556920048231,0.5332602700162468,0.506342678166955,0.6619213057751105,-0.0048946916046489,0.5703456402603494,0.3759035403605337,-0.0132552121459846,-0.6037473508031302,-0.9665322795615808,-0.7793373294368409,0.4493671372012511,0.422867316956638,Consumer Staples,Packaged Foods & Meats,Norway,NO,Norway,United States,Luxembourg
SAMSONITE INTERNATIONAL S.A.,4163224360.0,466100000.0,8.849782924,3.206960695,5.638608613,15.0741972,43.65662905,17.50091716,9.913119304,2077300000.0,-221900000.0,1666100000.0,5891524360.0,0.755532397,1.91701385,0.424034869,732479521.6482682,0.323206,-0.032135867,0.324242715,0.280846645,1449692210.0,1315250688,17.025,9.935,4.948,-0.6473852828473726,-0.1786955285861696,-0.9540897989835124,0.3866614715133942,0.042157641824546,0.2132884342704645,0.7013105166827599,0.1328708415013661,0.5463665036461214,-0.3386258578137917,-0.0951860741986928,-0.0290608795214953,-0.2033499672111559,0.4021820671379051,-0.7850855715234937,-2.2540288675380884,0.6619213057751105,-0.0074406593429293,-0.2779410100803201,0.5288953042379837,-1.4238868715362012,0.9683739225802572,1.0693250734360098,-0.0995385912540361,1.208015045616712,1.710608548810081,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Luxembourg,US,United States,Luxembourg,United Kingdom
SAMSUNG SECURITIES CO.LTD,2500187904.0,430242900.9,5.877815874,0.500269449,-19.56859928,9.28902781178292,8.814019196,3.125887648,0.935210348,6051772607.966929,-168430582.2,14350123621.0,16850311524.0,0.054577039,0.412251712,2.536317224203173,732479521.6482682,4.817927171,0.056108702,0.205919384,0.588234242,89300000.0,54697820,7.081,4.742,1.219,-1.008842977870293,-0.1858334859411245,-1.4650544058732289,-1.584481210848619,-0.3822319190683971,-0.0360537514292224,-0.1312412723253937,-0.0213546344703513,-0.4115482553484541,0.0395413786395395,-0.0610560485798844,0.070883829988753,-0.1388476228156354,-1.6805679417468204,-1.738915254152157,0.506342678166955,0.6619213057751105,0.0031300746766445,0.0102473674101357,-0.8331880512102551,-0.5945791619136175,-0.8478258823032826,-0.9834676822364864,-1.0533868438769995,0.2291453608336959,-0.5272207226212908,Financials,Investment Banking & Brokerage,South Korea,KR,United States,South Korea,Norway
SANDRIDGE ENERGY INC.,542645265.5,164292000.0,3.435887813,1.155743732,22.28863362,35.54538087,38.57452783,33.97305082,30.49395938,95806000.0,0.0,-230706000.0,311939265.5,0.317069096,29.20966826,2.536317224203173,0.0,4.455627,0.079833697,0.358414309,1.11044868,37091269.0,31651304,24.541,0.639,0.287,-2.099269309455165,-0.2392772024035385,-2.1407578597888137,-0.7497004621306727,0.7009997143003738,1.1524605901657423,0.5807553430675936,0.2819439988860899,2.728182487887196,-0.5510259022937078,0.0421531435814052,-0.0457605447842224,-0.2365627735630355,-0.6841651905676288,1.7162547338273575,0.506342678166955,-1.664630377711009,0.0023825434430508,0.0839167497369297,0.8042811532472104,0.4136979397122619,-1.3838846229666757,-1.2955323496173277,0.3913336216452367,-1.664405388530519,-1.9336250247889255,Energy,Oil & Gas Exploration & Production,United States of America,US,United States,Ireland,United Kingdom
SANDS CHINA LTD.,21741368087.0,-647000000.0,78.00094718711443,7.895857857248675,1.07947625,2.003291348,14.62794581857652,-2.457637973,-6.454509178,6051772607.966929,380000000.0,7810000000.0,29551368087.0,0.35764166,3.988842399,2.536317224203173,0.0,-0.079967,-0.270383771,0.353915248,0.465673219,8093379566.0,2421332224,7.723,1.026,0.987,0.5156909062551196,-0.5682637864723195,1.384159751092522,1.220930737661782,-0.0944270946339438,-0.3296206618112948,0.009040478702888,-0.111538822445686,-1.2117604559990882,0.0395413786395395,0.1037327147881558,0.0196556163383496,-0.0645192908943277,-0.5593243287476793,-0.1380276431096893,0.506342678166955,-1.664630377711009,-0.0086622877913727,-1.17417634763226,0.7703236845117422,-0.8972368179438694,2.1826369724125816,1.514516593005261,-0.9719931743047936,-1.3453204813790736,-0.801935206357909,Consumer Discretionary,Casinos & Gaming,Macau,MO,United States,Ireland,United Kingdom
SANKYO CO. LTD.,3815842203.0,420979368.0,9.582147414,1.57701286,13.48211221,25.37704707,19.55964495,18.0429365,17.12121145,827145777.9,0.0,-1668210171.0,2147632032.0,0.596937047,1.623895088,2.536317224203173,108140364.3,1.451511245,0.601809206,0.330645815,0.321340512,310583500.0,209292944,12.669,11.82,2.216,-0.7090570518770742,-0.1876795504059682,-0.8563660873503126,-0.4005865119462659,0.3305962685496884,0.6772951520065608,0.1274354063830771,0.1380843505443378,1.3118777220366806,-0.4676188883998782,0.0421531435814052,-0.0659149256725362,-0.2255639398786707,0.0671158820162112,-0.91849599075651,0.506342678166955,0.0653648101182061,-0.0044096065501396,1.4109977419933222,0.5836845571376186,-1.300157959495016,-0.0578928803411966,-0.16896118531587,-0.4544689742333834,1.4503154922841162,0.3591406557697137,Consumer Discretionary,Leisure Products,Japan,JP,United States,Japan,United Kingdom
SANOFI SA,126741000000.0,9025122250.0,12.95364193,1.60690339,6.266873233,11.36571323,12.00306449,9.788824639,6.972275153,33753349744.0,-1453728200.0,13226065200.0,140315000000.0,0.373324595,4.675003793,2.536317224203173,7071791277.0,7.202735672,0.066621089,0.26146815,0.41425833,1264799969.0,1134377216,18.311,5.489,3.487,1.7418204118177774,1.449178544455901,-0.4923333060419769,-0.3792876849490219,0.0632603965310908,0.052254339825693,-0.0541819591042155,0.0550601363173648,0.2333612400260351,2.3729731053111585,-0.9210284564161664,0.0621065447923404,0.5775477237806491,-0.5127249344796011,0.0103935160464406,0.506342678166955,1.6220860778030448,0.0078091091842967,0.0430775592845524,-0.1005949665908491,-1.0344509238125583,0.8751929350201019,0.9640542063366896,-0.0064739196799238,0.4146819031241352,1.108560869759171,Health Care,Pharmaceuticals,France,US,United States,Luxembourg,France
SANTEN PHARMACEUTICAL CO. LTD.,3816781822.0,190195787.1,10.68826987,1.792622222,6.620856168,10.74211623,8.542253601,8.330478311,6.179501479,1293963102.0,93670790.0,-163414272.0,3648448195.0,0.693393817,3.60898597,2.536317224203173,191111680.8,0.511890834,0.351651938,0.252803859,0.191929995,375980354.0,343660320,16.427,11.195,2.083,-0.708882725617077,-0.2340185277966603,-0.7231920955703711,-0.2551976406189234,0.0753361792160595,0.0255808035693304,-0.1378231076084067,0.0393411353942385,0.1488890382375592,-0.4183359433721315,0.0581229877733503,-0.0448352763831769,-0.2166383162080337,0.2771580005130399,-0.23055003494689,0.506342678166955,0.2258998862877086,-0.0069005046582981,0.834980414225095,-0.202587767853849,-1.7148734002520925,0.0663456628137408,0.1506098360057723,-0.1444088926495823,1.3741415685144032,0.2610457654887428,Health Care,Pharmaceuticals,Japan,JP,Japan,United States,Norway
SANTOS LIMITED,16613631823.0,1735000000.0,8.511538366,1.122163581,9.948001299,20.87617331,11.91620879,8.40145721,5.978944466,3165000000.0,-1156000000.0,3893000000.0,20506631823.0,0.240915278,28.7369475,1.088888889,0.0,0.523729,0.060430907,0.226023219,0.599877034,3247772961.0,3243659776,14.818,12.062,1.203,0.3273058984308536,0.0694835676038299,-1.0022128316210084,-0.7822284898481194,0.1945556562518463,0.4720249230785422,-0.0562768483484002,0.0401160721146589,0.1275117168768205,-0.2317845282377381,-0.7174303237273675,-0.0112900202897176,-0.1174162200761573,-0.9367551229037676,1.7019228148594032,-0.9758801296959704,-1.664630377711009,-0.0068671670609213,0.0237822131179316,-0.5454347341334581,-0.5674544571612884,1.528637994824681,1.7341834863978,-0.270764809687247,1.4788232265922605,-0.5450659438319987,Energy,Oil & Gas Exploration & Production,,AU,Australia,United States,Ireland
SAP SE,215396000000.0,6639538643.0,46.16236791,4.374768803,2.823584335,3.64399132,14.73171434,8.120570608,8.739163238,24371292356.0,-1134635100.0,-2748297600.0,212923000000.0,0.444260965,2.515380672,0.928994083,6839622475.0,5.688870054,0.534959789,0.206424791,1.125944211,1228504232.0,1066549568,16.008,4.466,2.789,2.1077983786958687,1.0020959056016443,0.8919111014376551,0.7016285942700334,-0.0463062196087397,-0.2665598372626033,0.0115365702184804,0.0370430675066204,0.4214777549314051,1.612232874551277,-0.7028879732819441,-0.0812514268995138,0.9958094494656552,-0.3125765485902403,-0.5546897762160798,-1.2266486626985182,1.605526634868074,0.0048837182853792,1.265737851171283,-0.8256061349596711,0.438399051577571,0.8553662294471873,0.9204827288399012,-0.1764964887363832,0.1544560085018693,0.7333773158698461,Information Technology,Application Software,Germany,DE,United States,Luxembourg,Germany
SAPPORO HOLDINGS LIMITED,3614270621.0,23142542.78,73.52143594,2.932426323,2.536034518,4.332648499,1.816308857,0.787229168,0.494742303,1105664009.0,150139350.0,1534249776.0,5154711422.0,0.786837604,2.575637933,2.536317224203173,18750580.0,0.297124575,0.966761989,0.257165995,0.187276187,78794298.0,70083920,17.841,4.834,1.34,-0.7474902051685983,-0.2683931106878097,1.3309663485276326,0.2914736656488826,-0.054667890391795,-0.2394154906054657,-0.3018801010444371,-0.0530453986817882,-0.4588426614559828,-0.4380086671554987,0.0673162808943422,-0.0301204313094083,-0.2077097170548918,0.4624054937066034,-0.5339949804734864,0.506342678166955,-0.3527480483319984,-0.0075167151679232,2.116572758900649,-0.1507234223633217,-1.730897324676583,-0.9252199138593272,-0.8383506401947313,-0.0399672377191143,0.2532510490696956,-0.3969585448964913,Consumer Staples,Brewers,Japan,JP,Japan,United States,Ireland
